,bairro_group,bairro,latitude,longitude,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365,reviews
31589,Queens,Rego Park,40.72795,-73.86048,Private room,40,3,1,0.65,1,305,1
31590,Brooklyn,Williamsburg,40.71747,-73.96045,Private room,89,4,4,0.29,1,128,1
31591,Manhattan,Financial District,40.7069,-74.01388,Private room,95,2,6,0.41,1,0,1
31592,Brooklyn,Fort Hamilton,40.61257,-74.03598,Entire home/apt,135,5,31,2.16,1,151,1
31593,Manhattan,East Village,40.72189,-73.98219,Entire home/apt,260,1,44,3.0,1,299,1
31594,Manhattan,Harlem,40.81639,-73.94414,Private room,80,2,40,2.75,3,177,1
31595,Brooklyn,Bedford-Stuyvesant,40.69298,-73.94188,Entire home/apt,130,3,6,0.44,1,14,1
31596,Manhattan,Theater District,40.76205,-73.982,Entire home/apt,165,30,0,0.0,4,0,0
31597,Manhattan,Chinatown,40.71409,-73.99434,Entire home/apt,400,1,2,0.2,4,191,1
31598,Queens,Ridgewood,40.70022,-73.90025,Entire home/apt,200,2,38,2.73,1,363,1
31599,Manhattan,Upper West Side,40.78925,-73.96757,Entire home/apt,139,6,21,1.83,1,116,1
31600,Manhattan,Lower East Side,40.71152,-73.99166,Private room,59,30,4,0.34,1,52,1
31601,Brooklyn,Flatbush,40.63076,-73.95851,Private room,45,1,19,1.57,2,98,1
31602,Staten Island,Great Kills,40.54878,-74.13908,Entire home/apt,75,30,3,0.22,2,129,1
31603,Brooklyn,Bedford-Stuyvesant,40.68392,-73.91324,Entire home/apt,159,2,49,3.52,2,336,1
31604,Manhattan,Tribeca,40.71554,-74.00645,Private room,120,2,2,0.14,1,0,1
31605,Brooklyn,Crown Heights,40.67357,-73.95467,Private room,99,2,52,3.63,1,224,1
31606,Manhattan,Upper West Side,40.77705,-73.98118,Private room,112,2,81,5.63,1,6,1
31607,Manhattan,Midtown,40.7446,-73.98399,Entire home/apt,175,1,2,0.16,1,0,1
31608,Brooklyn,Midwood,40.61962,-73.96323,Entire home/apt,85,2,8,0.6,1,27,1
31609,Queens,Ditmars Steinway,40.78442,-73.91339,Private room,55,1,14,0.96,1,123,1
31610,Queens,Ditmars Steinway,40.77376,-73.90484,Private room,80,2,17,1.36,1,24,1
31611,Manhattan,Civic Center,40.71313,-74.00681,Private room,90,2,3,0.21,1,0,1
31612,Manhattan,Upper West Side,40.77127,-73.98842,Entire home/apt,180,5,6,0.82,1,5,1
31613,Manhattan,SoHo,40.72591,-74.00176,Entire home/apt,215,1,0,0.0,1,158,0
31614,Brooklyn,Prospect-Lefferts Gardens,40.66155,-73.944,Private room,47,10,0,0.0,1,0,0
31615,Manhattan,Hell's Kitchen,40.76281,-73.98883,Entire home/apt,415,4,43,3.33,2,71,1
31616,Queens,Rockaway Beach,40.58466,-73.81628,Entire home/apt,275,2,29,2.13,1,138,1
31617,Brooklyn,Bushwick,40.70133,-73.92074,Private room,115,3,45,3.14,1,75,1
31618,Staten Island,Tompkinsville,40.6326,-74.09099,Entire home/apt,199,1,36,2.51,3,171,1
31619,Manhattan,Kips Bay,40.74425,-73.97754,Entire home/apt,150,30,0,0.0,23,363,0
31620,Manhattan,Kips Bay,40.74454,-73.97579,Entire home/apt,150,30,0,0.0,23,0,0
31621,Brooklyn,Brownsville,40.66959,-73.91204,Private room,120,3,3,0.29,1,365,1
31622,Manhattan,East Village,40.72081,-73.97921,Private room,60,14,7,0.58,1,126,1
31623,Brooklyn,Midwood,40.6155,-73.9522,Private room,58,2,12,0.87,1,36,1
31624,Brooklyn,South Slope,40.66185,-73.9821,Private room,149,2,16,1.26,1,0,1
31625,Manhattan,Lower East Side,40.72221,-73.99181,Entire home/apt,700,2,0,0.0,2,338,0
31626,Queens,Ridgewood,40.70055,-73.91013,Private room,45,2,47,3.29,3,159,1
31627,Brooklyn,Bushwick,40.69658,-73.90773,Private room,55,14,1,0.1,1,0,1
31628,Manhattan,Hell's Kitchen,40.75516,-73.99603,Private room,110,3,35,2.42,2,53,1
31629,Queens,Ditmars Steinway,40.77826,-73.91805,Private room,70,2,1,0.07,1,0,1
31630,Queens,Ditmars Steinway,40.77562,-73.91431,Private room,60,2,22,1.54,5,360,1
31631,Brooklyn,Bushwick,40.68608,-73.914,Entire home/apt,121,30,1,0.07,26,31,1
31632,Brooklyn,Crown Heights,40.67254,-73.91686,Private room,62,2,23,1.58,1,172,1
31633,Manhattan,Kips Bay,40.74233,-73.98031,Private room,75,30,3,0.29,26,345,1
31634,Manhattan,Washington Heights,40.84039,-73.93954,Private room,50,30,2,0.21,34,281,1
31635,Queens,Astoria,40.75452,-73.91458,Private room,52,6,7,0.5,1,2,1
31636,Brooklyn,Prospect-Lefferts Gardens,40.65867,-73.9522,Private room,109,1,0,0.0,1,95,0
31637,Queens,Woodside,40.74667,-73.90202,Entire home/apt,100,3,8,0.55,1,0,1
31638,Brooklyn,Bushwick,40.69738,-73.92947,Entire home/apt,160,3,46,3.22,1,270,1
31639,Brooklyn,Midwood,40.62483,-73.97437,Private room,200,3,1,0.09,3,88,1
31640,Brooklyn,Crown Heights,40.67014,-73.95342,Private room,65,1,13,0.91,1,83,1
31641,Queens,Ridgewood,40.71002,-73.90952,Entire home/apt,115,3,14,0.99,1,19,1
31642,Staten Island,Randall Manor,40.6416,-74.09861,Private room,50,10,2,0.14,1,191,1
31643,Manhattan,East Village,40.72607,-73.97631,Private room,95,1,67,4.59,3,241,1
31644,Manhattan,Harlem,40.80874,-73.94167,Entire home/apt,300,30,3,0.27,4,0,1
31645,Manhattan,East Harlem,40.79707,-73.94739,Private room,69,2,68,4.83,1,0,1
31646,Brooklyn,Sunset Park,40.66294,-73.99349,Entire home/apt,169,2,48,3.42,2,171,1
31647,Brooklyn,Williamsburg,40.71598,-73.95466,Entire home/apt,134,1,52,3.59,1,262,1
31648,Queens,Sunnyside,40.74567,-73.91881,Private room,89,1,0,0.0,1,365,0
31649,Queens,Long Island City,40.76003,-73.94111,Shared room,35,5,11,0.78,5,90,1
31650,Manhattan,Hell's Kitchen,40.75985,-73.99107,Private room,120,1,18,1.27,4,249,1
31651,Manhattan,Harlem,40.82452,-73.94219,Entire home/apt,140,2,23,1.64,1,0,1
31652,Manhattan,Midtown,40.75864,-73.97035,Entire home/apt,200,30,7,0.51,2,188,1
31653,Manhattan,Hell's Kitchen,40.76511,-73.98762,Private room,139,2,35,2.45,1,93,1
31654,Manhattan,Upper West Side,40.79694,-73.96268,Private room,80,2,17,1.44,1,126,1
31655,Manhattan,East Village,40.72247,-73.98172,Private room,79,3,3,0.22,1,0,1
31656,Manhattan,Upper West Side,40.78245,-73.98355,Entire home/apt,125,30,0,0.0,8,283,0
31657,Bronx,Clason Point,40.81862,-73.8791,Shared room,40,1,26,1.82,1,141,1
31658,Brooklyn,Canarsie,40.63125,-73.88925,Entire home/apt,91,1,28,2.01,1,172,1
31659,Manhattan,East Village,40.72531,-73.98187,Entire home/apt,295,3,9,0.64,1,88,1
31660,Manhattan,Financial District,40.70598,-74.00761,Entire home/apt,400,30,0,0.0,1,290,0
31661,Manhattan,East Harlem,40.79762,-73.94797,Private room,76,1,16,1.45,1,0,1
31662,Brooklyn,Williamsburg,40.70843,-73.96833,Entire home/apt,400,6,3,0.35,1,347,1
31663,Brooklyn,Bedford-Stuyvesant,40.69403,-73.94487,Private room,48,2,80,5.93,2,45,1
31664,Bronx,Norwood,40.87816,-73.87213,Entire home/apt,125,3,20,1.4,1,281,1
31665,Manhattan,Greenwich Village,40.72911,-74.00001,Entire home/apt,250,4,6,0.44,1,364,1
31666,Manhattan,East Harlem,40.80931,-73.93982,Private room,65,4,8,0.64,4,0,1
31667,Brooklyn,Bedford-Stuyvesant,40.68133,-73.95433,Private room,80,6,1,0.07,1,0,1
31668,Manhattan,East Village,40.72499,-73.98867,Entire home/apt,650,2,41,2.83,1,126,1
31669,Staten Island,Tompkinsville,40.63126,-74.0921,Entire home/apt,48,3,1,0.08,3,0,1
31670,Manhattan,Hell's Kitchen,40.7659,-73.98557,Private room,99,1,17,1.18,2,0,1
31671,Queens,Woodside,40.74312,-73.91185,Private room,55,1,25,1.75,3,332,1
31672,Manhattan,Harlem,40.79892,-73.95139,Shared room,44,1,49,3.38,2,5,1
31673,Queens,Ridgewood,40.70653,-73.91598,Entire home/apt,200,7,10,0.77,1,365,1
31674,Brooklyn,Crown Heights,40.6682,-73.95261,Entire home/apt,150,3,36,2.65,1,332,1
31675,Bronx,Wakefield,40.88764,-73.8558,Entire home/apt,100,2,38,2.66,1,107,1
31676,Manhattan,Stuyvesant Town,40.73082,-73.98023,Entire home/apt,150,35,2,0.16,1,83,1
31677,Manhattan,East Village,40.7232,-73.98758,Private room,150,2,3,0.21,1,0,1
31678,Brooklyn,Windsor Terrace,40.64801,-73.97391,Entire home/apt,350,3,2,0.16,1,0,1
31679,Queens,Jamaica,40.70887,-73.78275,Entire home/apt,128,2,23,1.75,7,10,1
31680,Manhattan,Hell's Kitchen,40.76752,-73.98641,Entire home/apt,200,3,71,5.49,2,95,1
31681,Brooklyn,Bushwick,40.70434,-73.91935,Entire home/apt,190,2,19,2.18,1,2,1
31682,Brooklyn,South Slope,40.66807,-73.9906,Private room,40,5,7,0.49,2,0,1
31683,Manhattan,Inwood,40.8622,-73.93039,Entire home/apt,71,6,2,0.14,1,0,1
31684,Queens,Astoria,40.76962,-73.92477,Private room,60,2,4,0.29,9,283,1
31685,Queens,Astoria,40.76956,-73.9243,Private room,59,1,48,3.47,9,351,1
31686,Brooklyn,Flatbush,40.63556,-73.95076,Entire home/apt,599,2,34,2.42,4,0,1
31687,Brooklyn,Bushwick,40.68161,-73.90717,Entire home/apt,125,2,41,2.87,1,168,1
31688,Brooklyn,Bedford-Stuyvesant,40.68957,-73.94445,Entire home/apt,115,3,9,0.63,1,0,1
31689,Brooklyn,East Flatbush,40.65056,-73.94994,Entire home/apt,65,2,14,1.03,2,0,1
31690,Manhattan,Washington Heights,40.83418,-73.94088,Shared room,50,1,8,0.56,1,89,1
31691,Brooklyn,Bedford-Stuyvesant,40.6937,-73.94674,Entire home/apt,198,2,14,1.01,1,0,1
31692,Brooklyn,Prospect-Lefferts Gardens,40.66061,-73.96209,Entire home/apt,78,3,53,3.77,1,74,1
31693,Manhattan,Lower East Side,40.7157,-73.98864,Entire home/apt,160,2,50,4.05,1,325,1
31694,Brooklyn,Greenpoint,40.72672,-73.94054,Shared room,125,3,4,0.28,1,0,1
31695,Brooklyn,Bushwick,40.70182,-73.92922,Private room,90,1,8,0.55,2,295,1
31696,Brooklyn,Sunset Park,40.64193,-74.01483,Private room,43,1,11,1.11,8,146,1
31697,Brooklyn,Bushwick,40.69796,-73.93563,Entire home/apt,80,5,1,0.09,1,5,1
31698,Brooklyn,Williamsburg,40.70666,-73.94379,Private room,60,4,4,0.29,1,0,1
31699,Manhattan,Chelsea,40.75254,-73.99471,Entire home/apt,190,3,2,0.15,1,0,1
31700,Brooklyn,East Flatbush,40.63654,-73.94862,Shared room,60,1,1,0.1,1,0,1
31701,Manhattan,Harlem,40.8175,-73.95234,Private room,57,1,39,2.71,1,176,1
31702,Manhattan,Hell's Kitchen,40.76291,-73.99327,Entire home/apt,120,30,3,0.26,20,342,1
31703,Manhattan,Kips Bay,40.73807,-73.98091,Entire home/apt,119,4,2,0.15,1,0,1
31704,Brooklyn,Fort Greene,40.68957,-73.97449,Entire home/apt,200,2,31,2.27,1,95,1
31705,Queens,Long Island City,40.75246,-73.94003,Shared room,38,1,0,0.0,1,0,0
31706,Manhattan,Harlem,40.80863,-73.95503,Entire home/apt,92,2,68,4.76,1,32,1
31707,Brooklyn,Crown Heights,40.66433,-73.93438,Private room,45,13,2,0.15,4,354,1
31708,Manhattan,Greenwich Village,40.72975,-74.00157,Entire home/apt,200,3,18,1.28,1,10,1
31709,Manhattan,Murray Hill,40.74943,-73.97279,Private room,120,4,3,0.26,1,0,1
31710,Brooklyn,Bedford-Stuyvesant,40.68622,-73.9395,Private room,42,2,4,0.28,1,0,1
31711,Manhattan,Greenwich Village,40.72783,-74.00102,Private room,89,7,44,3.11,1,0,1
31712,Manhattan,Upper East Side,40.78237,-73.95226,Private room,95,2,35,2.58,1,180,1
31713,Manhattan,Harlem,40.82347,-73.95452,Private room,80,5,4,0.35,3,324,1
31714,Manhattan,Washington Heights,40.85522,-73.93271,Entire home/apt,235,1,24,1.68,3,352,1
31715,Brooklyn,Bushwick,40.7016,-73.91533,Private room,40,2,3,0.21,2,0,1
31716,Bronx,Mount Eden,40.84059,-73.92156,Entire home/apt,150,1,4,0.28,1,0,1
31717,Manhattan,Harlem,40.8241,-73.94522,Entire home/apt,120,1,4,0.31,1,0,1
31718,Manhattan,Upper West Side,40.77396,-73.9842,Entire home/apt,400,2,66,4.59,1,164,1
31719,Manhattan,Financial District,40.70848,-74.0051,Private room,130,1,40,2.79,1,49,1
31720,Brooklyn,Crown Heights,40.66916,-73.96187,Private room,75,2,1,0.07,1,157,1
31721,Manhattan,West Village,40.73664,-74.00567,Entire home/apt,125,3,38,2.79,1,100,1
31722,Manhattan,Harlem,40.82708,-73.9447,Private room,120,10,1,0.15,2,0,1
31723,Brooklyn,Park Slope,40.67917,-73.97951,Entire home/apt,120,5,1,0.07,1,0,1
31724,Brooklyn,Cypress Hills,40.68593,-73.87793,Private room,35,28,9,0.63,3,312,1
31725,Brooklyn,Bushwick,40.70792,-73.91986,Private room,45,3,1,0.07,1,0,1
31726,Brooklyn,Bedford-Stuyvesant,40.69103,-73.9288,Entire home/apt,100,30,1,0.07,2,111,1
31727,Manhattan,Two Bridges,40.71094,-73.99305,Private room,97,1,86,6.34,1,20,1
31728,Brooklyn,Williamsburg,40.7116,-73.95137,Entire home/apt,225,2,21,1.6,1,88,1
31729,Brooklyn,Clinton Hill,40.68458,-73.96805,Entire home/apt,89,365,1,0.09,2,0,1
31730,Queens,Ridgewood,40.70092,-73.90714,Private room,80,1,16,1.46,2,220,1
31731,Queens,Maspeth,40.71319,-73.90315,Private room,200,2,0,0.0,1,365,0
31732,Brooklyn,Bedford-Stuyvesant,40.69475,-73.93586,Private room,40,7,1,0.07,1,0,1
31733,Manhattan,East Village,40.72191,-73.98124,Private room,80,2,9,0.66,1,0,1
31734,Manhattan,Kips Bay,40.74183,-73.98166,Entire home/apt,175,2,29,2.14,1,0,1
31735,Brooklyn,Downtown Brooklyn,40.69192,-73.98391,Entire home/apt,250,4,15,1.04,2,22,1
31736,Brooklyn,Greenpoint,40.72251,-73.95103,Entire home/apt,135,3,58,4.09,1,70,1
31737,Manhattan,Financial District,40.70401,-74.00932,Entire home/apt,179,29,0,0.0,96,1,0
31738,Manhattan,Washington Heights,40.85197,-73.93308,Private room,59,2,15,1.06,1,98,1
31739,Manhattan,Hell's Kitchen,40.76914,-73.98757,Entire home/apt,180,1,43,4.37,1,2,1
31740,Manhattan,Midtown,40.76592,-73.98095,Private room,125,3,1,0.07,1,5,1
31741,Manhattan,Upper East Side,40.7648,-73.95862,Entire home/apt,170,7,29,2.06,1,173,1
31742,Manhattan,Financial District,40.70518,-74.00994,Entire home/apt,182,29,2,0.24,96,347,1
31743,Manhattan,Washington Heights,40.83856,-73.94411,Private room,65,3,23,1.65,1,1,1
31744,Brooklyn,Bedford-Stuyvesant,40.68582,-73.93706,Entire home/apt,450,2,5,0.36,1,3,1
31745,Queens,Ridgewood,40.70125,-73.91051,Private room,42,2,39,2.71,3,141,1
31746,Brooklyn,Williamsburg,40.71246,-73.96084,Private room,79,3,50,3.53,1,28,1
31747,Brooklyn,Prospect-Lefferts Gardens,40.66192,-73.96228,Entire home/apt,80,7,8,0.58,1,4,1
31748,Manhattan,West Village,40.73272,-74.00623,Entire home/apt,165,5,4,0.3,1,0,1
31749,Brooklyn,Prospect-Lefferts Gardens,40.65517,-73.95827,Private room,50,1,43,3.07,2,14,1
31750,Brooklyn,Prospect-Lefferts Gardens,40.65854,-73.962,Entire home/apt,75,2,2,0.15,1,0,1
31751,Brooklyn,Prospect Heights,40.67388,-73.96709,Entire home/apt,128,3,13,0.99,1,2,1
31752,Manhattan,Harlem,40.81448,-73.94547,Entire home/apt,122,4,17,1.42,2,245,1
31753,Queens,Woodside,40.74699,-73.90844,Private room,46,1,2,0.15,1,0,1
31754,Manhattan,Harlem,40.82511,-73.95341,Private room,85,4,3,0.21,1,179,1
31755,Queens,Glendale,40.69709,-73.89556,Entire home/apt,150,2,4,0.41,2,0,1
31756,Manhattan,Upper East Side,40.77181,-73.95097,Entire home/apt,199,5,1,0.09,1,0,1
31757,Manhattan,Hell's Kitchen,40.75417,-73.99435,Private room,70,4,0,0.0,1,0,0
31758,Brooklyn,Bushwick,40.69933,-73.92463,Entire home/apt,105,2,31,2.34,1,353,1
31759,Queens,Forest Hills,40.71447,-73.85181,Private room,59,2,6,0.43,4,6,1
31760,Manhattan,Upper West Side,40.795,-73.97479,Private room,67,12,1,0.07,1,0,1
31761,Brooklyn,Greenpoint,40.72179,-73.9447,Private room,61,1,30,2.08,2,1,1
31762,Brooklyn,Williamsburg,40.70768,-73.95137,Entire home/apt,170,2,77,5.54,1,10,1
31763,Manhattan,West Village,40.73177,-74.00162,Entire home/apt,100,3,0,0.0,1,0,0
31764,Queens,Rockaway Beach,40.5886,-73.8124,Entire home/apt,86,2,2,0.14,2,0,1
31765,Queens,Ditmars Steinway,40.77371,-73.91689,Private room,85,3,10,0.79,1,88,1
31766,Manhattan,Upper West Side,40.79557,-73.97632,Entire home/apt,145,59,0,0.0,1,0,0
31767,Manhattan,SoHo,40.72095,-73.99961,Entire home/apt,210,3,34,2.48,1,37,1
31768,Bronx,Fieldston,40.88764,-73.90449,Private room,50,1,28,2.47,1,73,1
31769,Manhattan,East Harlem,40.79244,-73.94028,Private room,80,3,18,1.74,6,88,1
31770,Queens,Sunnyside,40.74425,-73.91768,Private room,50,1,74,5.15,1,0,1
31771,Brooklyn,Bushwick,40.69639,-73.93246,Private room,50,3,1,0.07,1,0,1
31772,Queens,Forest Hills,40.71082,-73.85112,Private room,50,1,72,5.19,1,228,1
31773,Brooklyn,Williamsburg,40.70703,-73.95434,Private room,151,3,12,0.97,1,0,1
31774,Manhattan,East Village,40.72745,-73.98537,Private room,200,1,1,0.07,1,363,1
31775,Manhattan,Gramercy,40.73805,-73.98415,Entire home/apt,150,4,4,0.29,2,0,1
31776,Manhattan,Greenwich Village,40.73384,-73.99807,Entire home/apt,147,3,13,0.96,1,0,1
31777,Manhattan,Morningside Heights,40.80937,-73.95881,Entire home/apt,350,3,0,0.0,1,0,0
31778,Brooklyn,Prospect-Lefferts Gardens,40.66247,-73.95011,Entire home/apt,200,4,1,0.07,1,21,1
31779,Brooklyn,Bushwick,40.70122,-73.91836,Private room,70,1,44,3.31,4,59,1
31780,Brooklyn,Bedford-Stuyvesant,40.68135,-73.93709,Entire home/apt,140,8,1,0.16,1,0,1
31781,Queens,East Elmhurst,40.75503,-73.89607,Entire home/apt,109,60,0,0.0,1,365,0
31782,Queens,Sunnyside,40.74597,-73.91434,Private room,55,3,26,1.82,1,1,1
31783,Bronx,Throgs Neck,40.82601,-73.81907,Private room,50,3,19,1.36,4,8,1
31784,Manhattan,Kips Bay,40.7385,-73.97945,Entire home/apt,200,2,43,3.1,1,284,1
31785,Manhattan,Hell's Kitchen,40.76293,-73.99347,Entire home/apt,190,4,16,1.24,2,20,1
31786,Brooklyn,Williamsburg,40.71166,-73.95739,Entire home/apt,200,3,7,0.62,1,67,1
31787,Brooklyn,Bushwick,40.70065,-73.91135,Private room,49,1,29,2.03,2,0,1
31788,Brooklyn,Greenpoint,40.73228,-73.95539,Entire home/apt,119,1,63,4.51,6,0,1
31789,Queens,Astoria,40.75989,-73.91571,Private room,40,1,5,0.35,1,0,1
31790,Manhattan,Murray Hill,40.75028,-73.97702,Entire home/apt,210,30,1,0.08,50,365,1
31791,Brooklyn,Park Slope,40.67238,-73.97607,Entire home/apt,105,7,8,0.62,1,43,1
31792,Manhattan,Upper East Side,40.77882,-73.95054,Entire home/apt,86,27,2,0.19,1,154,1
31793,Manhattan,Upper West Side,40.78277,-73.97604,Entire home/apt,150,4,12,1.55,1,0,1
31794,Queens,Springfield Gardens,40.66204,-73.76597,Private room,60,1,50,3.49,2,355,1
31795,Brooklyn,Williamsburg,40.7135,-73.95468,Entire home/apt,225,10,5,0.47,1,150,1
31796,Brooklyn,Williamsburg,40.70896,-73.94754,Private room,157,1,6,0.42,2,365,1
31797,Brooklyn,Bushwick,40.70447,-73.92589,Private room,70,4,2,0.14,1,363,1
31798,Queens,Astoria,40.76197,-73.92335,Entire home/apt,140,15,2,0.18,2,71,1
31799,Bronx,Throgs Neck,40.81437,-73.82774,Entire home/apt,74,2,37,2.63,4,70,1
31800,Brooklyn,Brighton Beach,40.57707,-73.96303,Entire home/apt,150,5,8,0.56,1,179,1
31801,Manhattan,Washington Heights,40.84698,-73.93629,Entire home/apt,75,1,81,5.73,1,171,1
31802,Brooklyn,Bensonhurst,40.60997,-73.98022,Private room,40,2,2,0.14,1,0,1
31803,Manhattan,Upper West Side,40.80001,-73.96459,Entire home/apt,180,2,15,1.29,1,18,1
31804,Brooklyn,Bedford-Stuyvesant,40.68236,-73.9277,Private room,37,3,13,0.92,2,0,1
31805,Manhattan,Harlem,40.80393,-73.95205,Entire home/apt,344,2,9,0.75,4,25,1
31806,Brooklyn,Bushwick,40.69501,-73.92296,Private room,40,3,2,0.14,5,0,1
31807,Brooklyn,Williamsburg,40.716,-73.94434,Entire home/apt,130,7,1,0.08,1,9,1
31808,Brooklyn,Williamsburg,40.71543,-73.94278,Private room,99,2,7,0.54,1,0,1
31809,Manhattan,East Village,40.72734,-73.97528,Entire home/apt,142,2,50,3.69,1,278,1
31810,Manhattan,Upper West Side,40.78118,-73.98122,Entire home/apt,550,7,0,0.0,1,8,0
31811,Brooklyn,Bedford-Stuyvesant,40.69401,-73.95692,Private room,70,1,20,1.39,2,87,1
31812,Bronx,Allerton,40.86778,-73.85491,Private room,45,1,38,2.7,1,85,1
31813,Queens,Flushing,40.75422,-73.81586,Private room,59,1,25,1.76,4,77,1
31814,Manhattan,Upper West Side,40.78136,-73.98225,Entire home/apt,160,2,20,1.47,1,6,1
31815,Queens,Rockaway Beach,40.58415,-73.81243,Private room,125,1,30,2.2,1,342,1
31816,Brooklyn,Bedford-Stuyvesant,40.6921,-73.93398,Private room,59,1,97,7.08,1,25,1
31817,Manhattan,Chelsea,40.7429,-73.9956,Entire home/apt,239,29,0,0.0,96,335,0
31818,Manhattan,Kips Bay,40.73992,-73.98272,Entire home/apt,200,2,16,1.57,1,6,1
31819,Brooklyn,Williamsburg,40.70012,-73.95082,Entire home/apt,130,3,2,0.16,1,3,1
31820,Queens,Sunnyside,40.74617,-73.91592,Entire home/apt,104,2,6,0.43,1,141,1
31821,Manhattan,Financial District,40.70571,-74.00833,Entire home/apt,182,29,1,0.57,96,333,1
31822,Queens,Briarwood,40.71007,-73.81483,Private room,30,1,24,1.67,1,6,1
31823,Manhattan,Harlem,40.80848,-73.94271,Private room,65,1,28,2.0,1,163,1
31824,Manhattan,East Harlem,40.7879,-73.94796,Entire home/apt,250,2,27,1.94,1,31,1
31825,Queens,South Ozone Park,40.66906,-73.79254,Private room,60,3,2,0.23,2,180,1
31826,Queens,South Ozone Park,40.66872,-73.79417,Private room,48,3,15,1.18,2,365,1
31827,Queens,Astoria,40.76207,-73.90541,Entire home/apt,149,2,47,3.46,3,308,1
31828,Brooklyn,Canarsie,40.64487,-73.90081,Private room,59,2,56,4.06,4,365,1
31829,Manhattan,Upper West Side,40.80389,-73.96859,Entire home/apt,100,3,1,0.08,1,0,1
31830,Brooklyn,Bedford-Stuyvesant,40.68828,-73.92329,Entire home/apt,62,30,2,0.25,6,255,1
31831,Brooklyn,Downtown Brooklyn,40.69489,-73.98322,Entire home/apt,135,4,27,1.95,1,57,1
31832,Queens,Flushing,40.7632,-73.83098,Private room,95,1,78,5.43,2,87,1
31833,Queens,Jamaica,40.6706,-73.7794,Entire home/apt,450,1,3,0.22,6,83,1
31834,Brooklyn,Sheepshead Bay,40.58996,-73.95835,Private room,59,5,3,0.22,1,97,1
31835,Manhattan,Upper East Side,40.77106,-73.95013,Private room,59,2,4,0.28,2,0,1
31836,Bronx,Throgs Neck,40.82696,-73.81927,Private room,40,4,34,2.54,4,37,1
31837,Brooklyn,Williamsburg,40.71136,-73.9562,Entire home/apt,215,2,8,0.6,1,77,1
31838,Queens,Astoria,40.7645,-73.9238,Entire home/apt,120,30,5,0.37,1,5,1
31839,Queens,East Elmhurst,40.76921,-73.87132,Private room,49,1,128,8.95,5,278,1
31840,Manhattan,Little Italy,40.71835,-73.99757,Private room,41,240,1,0.08,1,0,1
31841,Manhattan,Morningside Heights,40.80672,-73.96713,Private room,125,6,3,0.22,1,34,1
31842,Manhattan,Greenwich Village,40.72923,-74.00176,Entire home/apt,250,3,14,1.03,1,297,1
31843,Brooklyn,Prospect-Lefferts Gardens,40.66042,-73.9602,Entire home/apt,75,2,7,0.54,1,9,1
31844,Brooklyn,Crown Heights,40.67334,-73.93269,Private room,34,5,1,0.16,1,0,1
31845,Manhattan,Midtown,40.75377,-73.97302,Private room,169,2,0,0.0,1,0,0
31846,Brooklyn,Bedford-Stuyvesant,40.68593,-73.94396,Private room,60,1,85,6.01,4,0,1
31847,Manhattan,Upper East Side,40.77751,-73.94774,Entire home/apt,375,2,0,0.0,1,0,0
31848,Brooklyn,Williamsburg,40.71187,-73.95864,Private room,150,1,0,0.0,2,0,0
31849,Manhattan,Upper West Side,40.80013,-73.95907,Entire home/apt,150,1,6,0.43,2,179,1
31850,Manhattan,Hell's Kitchen,40.76482,-73.98674,Entire home/apt,224,7,10,0.74,1,0,1
31851,Queens,Jamaica,40.67121,-73.77859,Private room,80,1,68,4.81,6,153,1
31852,Brooklyn,Greenpoint,40.72373,-73.94088,Private room,100,3,9,0.69,1,365,1
31853,Queens,Ditmars Steinway,40.77676,-73.92069,Entire home/apt,100,1,4,0.28,1,0,1
31854,Manhattan,Upper East Side,40.77096,-73.95334,Entire home/apt,125,7,3,0.21,1,0,1
31855,Brooklyn,Williamsburg,40.70763,-73.94797,Entire home/apt,120,1,20,1.42,1,0,1
31856,Brooklyn,Bedford-Stuyvesant,40.69327,-73.95725,Private room,75,2,0,0.0,1,87,0
